,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
7,2010,Cardano,ADA,cardano,1022,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35385694566.868,36513698485.298,False,,8,,,,2024-01-10T06:34:00.000Z,0.509096400470407,646626381.8357586,6.5068,-0.39072582,-4.48509145,-17.45658536,-6.90327799,34.4030516,106.29317519,18014729732.137737,1.0538,22909338021.17,,2024-01-10T06:34:00.000Z,,,,,,2024-01-10 13:36:14.171646
8,5805,Avalanche,AVAX,avalanche,635,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,366619440.5040084,434652350.5040084,False,,9,,,,2024-01-10T06:34:00.000Z,34.48724472824276,839054483.9079549,-16.6671,-0.13932367,-6.15682539,-15.98573031,-2.19216382,142.70324737,274.67874207,12643694366.793173,0.7396,24830816204.33,,2024-01-10T06:34:00.000Z,,,,,,2024-01-10 13:36:14.171646
9,74,Dogecoin,DOGE,dogecoin,868,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142591576383.70526,142591576383.70526,True,,10,,,,2024-01-10T06:35:00.000Z,0.07883260979527427,934507076.5585507,92.6868,-0.3595124,-2.14725809,-14.07701866,-19.23993477,-0.1167723,34.93098132,11240866101.149683,0.6576,11240866101.15,,2024-01-10T06:35:00.000Z,,,,,,2024-01-10 13:36:14.171646
10,6636,Polkadot,DOT,polkadot-new,660,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1337147059.234049,1398385685.8840737,True,,11,,,,2024-01-10T06:34:00.000Z,7.1293006073268215,279860947.4221586,5.2607,-0.24197733,-3.54212925,-16.60672287,6.32193043,35.69798855,91.23498927,9532923341.48258,0.5577,9969511919.65,,2024-01-10T06:34:00.000Z,,,,,,2024-01-10 13:36:14.171646
11,1958,TRON,TRX,tron,895,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88267811599.63393,88267857453.41113,True,,12,71659659264.0,7442637584.76591,,2024-01-10T06:34:00.000Z,0.10386091227906387,266048881.34403682,4.7318,0.14948331,-0.45548939,-5.06777472,-0.30277237,-1.68281658,20.44704446,9167575437.614515,0.5363,9167580200.03,,2024-01-10T06:34:00.000Z,,,,,,2024-01-10 13:36:14.171646
12,3890,Polygon,MATIC,polygon,1235,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9562602206.919949,10000000000.0,False,,13,,,,2024-01-10T06:34:00.000Z,0.8249709417799747,567208765.587213,16.2123,0.79983023,0.33321131,-16.36715601,-3.20442516,0.78517639,60.06779733,7888868948.510014,0.4615,8249709417.8,,2024-01-10T06:34:00.000Z,,,,,,2024-01-10 13:36:14.171646
13,1975,Chainlink,LINK,chainlink,1556,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,14,,,,2024-01-10T06:34:00.000Z,13.734206175376501,538631927.652495,19.8458,0.32554712,-2.10765856,-11.480443,-7.79349148,-9.42753588,86.15720324,7802402122.423871,0.4564,13734206175.38,,2024-01-10T06:34:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-10 13:36:14.171646
14,11419,Toncoin,TON,toncoin,185,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3456458023.448695,5100911641.598918,True,,15,3414166606.0,7491238417.111019,,2024-01-10T06:35:00.000Z,2.194163109657871,60865016.89309054,-0.4804,0.2843069,-3.21033957,-3.65013685,2.83613364,-9.33888742,9.62011814,7584032685.132087,0.4436,11192232149.62,,2024-01-10T06:35:00.000Z,,,,,,2024-01-10 13:36:14.171646
0,1,Bitcoin,BTC,bitcoin,10695,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19594375.0,19594375.0,False,,1,,,,2024-01-10T06:36:00.000Z,45933.55677119668,38124833357.4857,-8.8393,-0.06409472,-1.82550028,1.49880111,9.5907522,23.85602236,70.80176625,900039336458.617,52.6499,964604692195.13,,2024-01-10T06:36:00.000Z,,,,,,2024-01-10 13:37:18.881876
1,1027,Ethereum,ETH,ethereum,8205,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120184170.65666206,120184170.65666206,True,,2,,,,2024-01-10T06:36:00.000Z,2374.654079516577,17035524210.695223,31.155,-0.41615046,3.01877639,-0.16102175,5.99761851,15.51219746,51.68527462,285395831143.15906,16.6949,285395831143.16,,2024-01-10T06:36:00.000Z,,,,,,2024-01-10 13:37:18.881876
2,825,Tether USDt,USDT,tether,70959,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,94341083432.79712,97602960965.17456,True,,3,,,,2024-01-10T06:35:00.000Z,1.000423808794158,60777209433.18192,3.1331,0.01440375,-0.01011677,-0.02367958,0.05265137,-0.01790836,0.07520607,94381066013.60632,5.521,97644325958.37,,2024-01-10T06:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-10 13:37:18.881876
3,1839,BNB,BNB,bnb,2004,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151690521.83221325,151690521.83221325,False,,4,,,,2024-01-10T06:35:00.000Z,300.5443000782258,1274780933.3342783,14.8859,-0.07059104,-0.56155808,-6.17805445,29.44728035,20.83573177,45.83640346,45589721712.563354,2.6669,45589721712.56,,2024-01-10T06:35:00.000Z,,,,,,2024-01-10 13:37:18.881876
4,5426,Solana,SOL,solana,613,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,431919195.0892071,566721940.380063,True,,5,,,,2024-01-10T06:36:00.000Z,98.37332146333186,3387491197.0025845,-18.1446,-0.5179267,-3.45833523,-9.99750583,42.92234061,77.53617671,351.13472714,42489325824.69412,2.4855,55750319621.33,,2024-01-10T06:36:00.000Z,,,,,,2024-01-10 13:37:18.881876
5,52,XRP,XRP,xrp,1197,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54210437480.0,99988065643.0,False,,6,,,,2024-01-10T06:36:00.000Z,0.5641376451678871,1708221375.0467188,25.6545,-0.81337818,-1.23990189,-10.92829147,-9.50590906,-13.75469155,16.71146324,30582148543.488167,1.789,56413764516.79,,2024-01-10T06:36:00.000Z,,,,,,2024-01-10 13:37:18.881876
6,3408,USDC,USDC,usd-coin,16067,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25228119494.158607,25228119494.158607,False,,7,,,,2024-01-10T06:36:00.000Z,1.0000879649324648,7649959324.7984295,5.9056,-0.0070206,0.02397175,-0.01996079,0.01803881,0.01900885,-0.00151484,25230338683.986126,1.4759,25230338683.99,,2024-01-10T06:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-10 13:37:18.881876
7,2010,Cardano,ADA,cardano,1022,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35385694566.868,36513698485.298,False,,8,,,,2024-01-10T06:35:00.000Z,0.5089500543633967,646702665.1791614,6.5202,-0.38602279,-4.51242587,-17.46632863,-6.92169796,34.37667661,106.25286231,18009551173.49402,1.0535,22902752446.35,,2024-01-10T06:35:00.000Z,,,,,,2024-01-10 13:37:18.881876
8,5805,Avalanche,AVAX,avalanche,635,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,366619440.5040084,434652350.5040084,False,,9,,,,2024-01-10T06:35:00.000Z,34.48506583903289,838882817.3613371,-16.6962,-0.1130323,-6.16580381,-16.01243989,-2.20149582,142.70367593,274.66967475,12642895543.650131,0.7396,24829247404.1,,2024-01-10T06:35:00.000Z,,,,,,2024-01-10 13:37:18.881876
9,74,Dogecoin,DOGE,dogecoin,868,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142591576383.70526,142591576383.70526,True,,10,,,,2024-01-10T06:36:00.000Z,0.07883090125970289,934486982.1989373,92.6918,-0.34751853,-2.15003171,-14.08724318,-19.23343531,-0.06167963,34.9266776,11240622478.369253,0.6575,11240622478.37,,2024-01-10T06:36:00.000Z,,,,,,2024-01-10 13:37:18.881876
10,6636,Polkadot,DOT,polkadot-new,660,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1337147059.234049,1398385685.8840737,True,,11,,,,2024-01-10T06:35:00.000Z,7.1276789526821664,279844094.3584733,5.2528,-0.20520753,-3.54750617,-16.62544534,6.31769506,35.69460131,91.19993181,9530754950.743385,0.5576,9967244221.01,,2024-01-10T06:35:00.000Z,,,,,,2024-01-10 13:37:18.881876
11,1958,TRON,TRX,tron,895,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88267811599.63393,88267857453.41113,True,,12,71659659264.0,7441162505.542974,,2024-01-10T06:35:00.000Z,0.10384032776557209,265996451.10496283,4.7029,0.12893876,-0.47952628,-5.07919956,-0.32337646,-1.69898111,20.42873327,9165758487.655752,0.5362,9165763249.13,,2024-01-10T06:35:00.000Z,,,,,,2024-01-10 13:37:18.881876
12,3890,Polygon,MATIC,polygon,1235,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9562602206.919949,10000000000.0,False,,13,,,,2024-01-10T06:35:00.000Z,0.8248816661006573,567524730.4525089,16.2707,0.80188298,0.32201425,-16.38347208,-3.19772489,0.77089763,60.05072595,7888015240.701949,0.4614,8248816661.01,,2024-01-10T06:35:00.000Z,,,,,,2024-01-10 13:37:18.881876
13,1975,Chainlink,LINK,chainlink,1556,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,14,,,,2024-01-10T06:35:00.000Z,13.731793934996103,538825761.4522254,19.8928,0.32013756,-2.12345032,-11.48600999,-7.80801657,-9.44245144,86.12804643,7801031728.735042,0.4563,13731793935.0,,2024-01-10T06:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-10 13:37:18.881876
14,11419,Toncoin,TON,toncoin,185,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3456458023.448695,5100911641.598918,True,,15,3414166606.0,7490786481.005464,,2024-01-10T06:36:00.000Z,2.1940307388166937,60856790.93423188,-0.5049,0.29139333,-3.22434883,-3.65409756,2.84111648,-9.32671415,9.61488827,7583575150.87603,0.4436,11191556937.66,,2024-01-10T06:36:00.000Z,,,,,,2024-01-10 13:37:18.881876
0,1,Bitcoin,BTC,bitcoin,10695,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19594375.0,19594375.0,False,,1,,,,2024-01-10T06:36:00.000Z,45933.55677119668,38124833357.4857,-8.8393,-0.06409472,-1.82550028,1.49880111,9.5907522,23.85602236,70.80176625,900039336458.617,52.6499,964604692195.13,,2024-01-10T06:36:00.000Z,,,,,,2024-01-10 13:37:18.881876
1,1027,Ethereum,ETH,ethereum,8205,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120184170.65666206,120184170.65666206,True,,2,,,,2024-01-10T06:36:00.000Z,2374.654079516577,17035524210.695223,31.155,-0.41615046,3.01877639,-0.16102175,5.99761851,15.51219746,51.68527462,285395831143.15906,16.6949,285395831143.16,,2024-01-10T06:36:00.000Z,,,,,,2024-01-10 13:37:18.881876
2,825,Tether USDt,USDT,tether,70959,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,94341083432.79712,97602960965.17456,True,,3,,,,2024-01-10T06:35:00.000Z,1.000423808794158,60777209433.18192,3.1331,0.01440375,-0.01011677,-0.02367958,0.05265137,-0.01790836,0.07520607,94381066013.60632,5.521,97644325958.37,,2024-01-10T06:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-10 13:37:18.881876
3,1839,BNB,BNB,bnb,2004,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151690521.83221325,151690521.83221325,False,,4,,,,2024-01-10T06:35:00.000Z,300.5443000782258,1274780933.3342783,14.8859,-0.07059104,-0.56155808,-6.17805445,29.44728035,20.83573177,45.83640346,45589721712.563354,2.6669,45589721712.56,,2024-01-10T06:35:00.000Z,,,,,,2024-01-10 13:37:18.881876
4,5426,Solana,SOL,solana,613,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,431919195.0892071,566721940.380063,True,,5,,,,2024-01-10T06:36:00.000Z,98.37332146333186,3387491197.0025845,-18.1446,-0.5179267,-3.45833523,-9.99750583,42.92234061,77.53617671,351.13472714,42489325824.69412,2.4855,55750319621.33,,2024-01-10T06:36:00.000Z,,,,,,2024-01-10 13:37:18.881876
5,52,XRP,XRP,xrp,1197,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54210437480.0,99988065643.0,False,,6,,,,2024-01-10T06:36:00.000Z,0.5641376451678871,1708221375.0467188,25.6545,-0.81337818,-1.23990189,-10.92829147,-9.50590906,-13.75469155,16.71146324,30582148543.488167,1.789,56413764516.79,,2024-01-10T06:36:00.000Z,,,,,,2024-01-10 13:37:18.881876
6,3408,USDC,USDC,usd-coin,16067,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25228119494.158607,25228119494.158607,False,,7,,,,2024-01-10T06:36:00.000Z,1.0000879649324648,7649959324.7984295,5.9056,-0.0070206,0.02397175,-0.01996079,0.01803881,0.01900885,-0.00151484,25230338683.986126,1.4759,25230338683.99,,2024-01-10T06:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-10 13:37:18.881876
7,2010,Cardano,ADA,cardano,1022,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35385694566.868,36513698485.298,False,,8,,,,2024-01-10T06:35:00.000Z,0.5089500543633967,646702665.1791614,6.5202,-0.38602279,-4.51242587,-17.46632863,-6.92169796,34.37667661,106.25286231,18009551173.49402,1.0535,22902752446.35,,2024-01-10T06:35:00.000Z,,,,,,2024-01-10 13:37:18.881876
8,5805,Avalanche,AVAX,avalanche,635,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,366619440.5040084,434652350.5040084,False,,9,,,,2024-01-10T06:35:00.000Z,34.48506583903289,838882817.3613371,-16.6962,-0.1130323,-6.16580381,-16.01243989,-2.20149582,142.70367593,274.66967475,12642895543.650131,0.7396,24829247404.1,,2024-01-10T06:35:00.000Z,,,,,,2024-01-10 13:37:18.881876
9,74,Dogecoin,DOGE,dogecoin,868,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142591576383.70526,142591576383.70526,True,,10,,,,2024-01-10T06:36:00.000Z,0.07883090125970289,934486982.1989373,92.6918,-0.34751853,-2.15003171,-14.08724318,-19.23343531,-0.06167963,34.9266776,11240622478.369253,0.6575,11240622478.37,,2024-01-10T06:36:00.000Z,,,,,,2024-01-10 13:37:18.881876
10,6636,Polkadot,DOT,polkadot-new,660,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1337147059.234049,1398385685.8840737,True,,11,,,,2024-01-10T06:35:00.000Z,7.1276789526821664,279844094.3584733,5.2528,-0.20520753,-3.54750617,-16.62544534,6.31769506,35.69460131,91.19993181,9530754950.743385,0.5576,9967244221.01,,2024-01-10T06:35:00.000Z,,,,,,2024-01-10 13:37:18.881876
11,1958,TRON,TRX,tron,895,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88267811599.63393,88267857453.41113,True,,12,71659659264.0,7441162505.542974,,2024-01-10T06:35:00.000Z,0.10384032776557209,265996451.10496283,4.7029,0.12893876,-0.47952628,-5.07919956,-0.32337646,-1.69898111,20.42873327,9165758487.655752,0.5362,9165763249.13,,2024-01-10T06:35:00.000Z,,,,,,2024-01-10 13:37:18.881876
12,3890,Polygon,MATIC,polygon,1235,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9562602206.919949,10000000000.0,False,,13,,,,2024-01-10T06:35:00.000Z,0.8248816661006573,567524730.4525089,16.2707,0.80188298,0.32201425,-16.38347208,-3.19772489,0.77089763,60.05072595,7888015240.701949,0.4614,8248816661.01,,2024-01-10T06:35:00.000Z,,,,,,2024-01-10 13:37:18.881876
